"T.ms","PAA.X.radsec^2","PAA.Y.radsec^2","PAA.Z.radsec^2","PAA.R.radsec^2","PAV.X.radsec","PAV.Y.radsec","PAV.Z.radsec","PAV.R.radsec","PLA.X.msec^2","PLA.Y.msec^2","PLA.Z.msec^2","PLA.R.msec^2","PLV.X.msec","PLV.Y.msec","PLV.Z.msec","PLV.R.msec"
 13.7500,  512.228, -92.847,-468.551, 700.384,    4.352,  -3.525,  -1.884,   5.909,  -38.594, -58.050, -40.194,  80.467,   -0.128,  -0.210,  -0.120,   0.273
 14.0625,  498.641, -83.059,-487.043, 701.963,    4.511,  -3.553,  -2.033,   6.091,  -38.948, -57.831, -41.219,  80.996,   -0.140,  -0.228,  -0.132,   0.298
 14.3750,  483.334, -72.506,-503.846, 701.947,    4.665,  -3.578,  -2.188,   6.273,  -39.274, -57.546, -42.088,  81.397,   -0.152,  -0.246,  -0.145,   0.324
 14.6875,  466.645, -61.407,-518.576, 700.321,    4.813,  -3.600,  -2.349,   6.453,  -39.587, -57.215, -42.803,  81.687,   -0.164,  -0.264,  -0.159,   0.349
 15.0000,  448.916, -50.024,-530.903, 697.055,    4.956,  -3.617,  -2.515,   6.631,  -39.904, -56.851, -43.373,  81.887,   -0.177,  -0.282,  -0.172,   0.374
 15.3125,  430.463, -38.644,-540.595, 692.124,    5.092,  -3.631,  -2.684,   6.805,  -40.235, -56.466, -43.810,  82.015,   -0.189,  -0.299,  -0.186,   0.400
 15.6250,  411.533, -27.554,-547.550, 685.514,    5.222,  -3.641,  -2.856,   6.977,  -40.592, -56.069, -44.127,  82.089,   -0.202,  -0.317,  -0.199,   0.425
 15.9375,  392.270, -17.017,-551.794, 677.231,    5.346,  -3.647,  -3.029,   7.145,  -40.987, -55.664, -44.336,  82.122,   -0.215,  -0.335,  -0.213,   0.451
 16.2500,  372.698,  -7.255,-553.469, 667.297,    5.464,  -3.650,  -3.202,   7.310,  -41.430, -55.249, -44.444,  82.123,   -0.228,  -0.352,  -0.227,   0.477
 16.5625,  352.734,   1.569,-552.791, 655.745,    5.577,  -3.650,  -3.375,   7.471,  -41.931, -54.817, -44.455,  82.094,   -0.241,  -0.369,  -0.241,   0.502
 16.8750,  332.208,   9.358,-549.999, 642.611,    5.683,  -3.647,  -3.547,   7.628,  -42.495, -54.355, -44.369,  82.030,   -0.254,  -0.386,  -0.255,   0.528
 17.1875,  310.904,  16.091,-545.322, 627.930,    5.784,  -3.642,  -3.718,   7.781,  -43.123, -53.847, -44.185,  81.923,   -0.267,  -0.403,  -0.269,   0.553
 17.5000,  288.604,  21.815,-538.946, 611.744,    5.878,  -3.636,  -3.886,   7.930,  -43.807, -53.277, -43.899,  81.759,   -0.281,  -0.420,  -0.282,   0.579
 17.8125,  265.120,  26.638,-531.009, 594.112,    5.966,  -3.628,  -4.053,   8.073,  -44.533, -52.629, -43.512,  81.525,   -0.295,  -0.436,  -0.296,   0.604
 18.1250,  240.319,  30.710,-521.610, 575.129,    6.046,  -3.618,  -4.218,   8.212,  -45.280, -51.895, -43.022,  81.205,   -0.309,  -0.453,  -0.310,   0.629
 18.4375,  214.142,  34.205,-510.824, 554.949,    6.118,  -3.608,  -4.379,   8.344,  -46.027, -51.071, -42.430,  80.790,   -0.323,  -0.469,  -0.323,   0.654
 18.7500,  186.606,  37.309,-498.721, 533.794,    6.182,  -3.597,  -4.537,   8.470,  -46.750, -50.165, -41.738,  80.275,   -0.337,  -0.485,  -0.336,   0.679
 19.0625,  157.813,  40.212,-485.372, 511.964,    6.236,  -3.585,  -4.691,   8.588,  -47.427, -49.190, -40.952,  79.662,   -0.352,  -0.500,  -0.349,   0.704
 19.3750,  127.942,  43.102,-470.854, 489.827,    6.282,  -3.572,  -4.840,   8.698,  -48.043, -48.166, -40.079,  78.958,   -0.367,  -0.515,  -0.362,   0.729
 19.6875,   97.237,  46.169,-455.250, 467.802,    6.317,  -3.558,  -4.985,   8.799,  -48.585, -47.113, -39.127,  78.174,   -0.382,  -0.530,  -0.374,   0.753
 20.0000,   65.985,  49.595,-438.642, 446.342,    6.343,  -3.543,  -5.125,   8.891,  -49.046, -46.051, -38.109,  77.321,   -0.397,  -0.545,  -0.386,   0.777
 20.3125,   34.499,  53.551,-421.117, 425.908,    6.359,  -3.528,  -5.259,   8.974,  -49.422, -44.996, -37.036,  76.412,   -0.413,  -0.559,  -0.398,   0.801
 20.6250,    3.085,  58.181,-402.767, 406.959,    6.364,  -3.511,  -5.388,   9.048,  -49.707, -43.954, -35.919,  75.452,   -0.428,  -0.573,  -0.409,   0.824
 20.9375,  -27.969,  63.587,-383.697, 389.934,    6.360,  -3.493,  -5.511,   9.111,  -49.900, -42.928, -34.772,  74.444,   -0.444,  -0.586,  -0.420,   0.847
 21.2500,  -58.410,  69.828,-364.033, 375.243,    6.346,  -3.472,  -5.629,   9.165,  -49.992, -41.909, -33.605,  73.382,   -0.459,  -0.600,  -0.431,   0.870
 21.5625,  -88.018,  76.912,-343.925, 363.246,    6.322,  -3.450,  -5.739,   9.210,  -49.977, -40.888, -32.428,  72.257,   -0.475,  -0.613,  -0.441,   0.892
 21.8750, -116.612,  84.803,-323.545, 354.219,    6.290,  -3.425,  -5.844,   9.244,  -49.846, -39.849, -31.251,  71.057,   -0.491,  -0.625,  -0.451,   0.914
 22.1875, -144.032,  93.425,-303.070, 348.317,    6.249,  -3.398,  -5.941,   9.268,  -49.592, -38.780, -30.081,  69.772,   -0.506,  -0.637,  -0.461,   0.935
 22.5000, -170.143, 102.678,-282.671, 345.535,    6.200,  -3.367,  -6.032,   9.283,  -49.215, -37.673, -28.921,  68.394,    0.000,   0.000,   0.000,   0.000
 22.8125, -194.822, 112.437,-262.492, 345.687,    6.143,  -3.334,  -6.117,   9.288,  -48.717, -36.529, -27.770,  66.925,    0.000,   0.000,   0.000,   0.000
 23.1250, -217.956, 122.568,-242.641, 348.429,    6.078,  -3.297,  -6.195,   9.284,  -48.111, -35.356, -26.625,  65.373,    0.000,   0.000,   0.000,   0.000
 23.4375, -239.454, 132.928,-223.178, 353.294,    6.006,  -3.257,  -6.268,   9.272,  -47.413, -34.170, -25.481,  63.756,    0.000,   0.000,   0.000,   0.000
 23.7500, -259.242, 143.375,-204.125, 359.764,    5.928,  -3.214,  -6.334,   9.251,  -46.645, -32.993, -24.334,  62.101,    0.000,   0.000,   0.000,   0.000
 24.0625, -277.281, 153.772,-185.470, 367.328,    5.843,  -3.167,  -6.395,   9.223,  -45.830, -31.851, -23.181,  60.434,    0.000,   0.000,   0.000,   0.000
 24.3750, -293.563, 163.993,-167.189, 375.533,    5.754,  -3.117,  -6.450,   9.188,  -44.989, -30.768, -22.025,  58.786,    0.000,   0.000,   0.000,   0.000
 24.6875, -308.113, 173.926,-149.253, 384.006,    5.659,  -3.064,  -6.500,   9.147,  -44.139, -29.759, -20.871,  57.179,    0.000,   0.000,   0.000,   0.000
 25.0000, -320.988, 183.477,-131.652, 392.466,    5.561,  -3.008,  -6.544,   9.099,  -43.297, -28.833, -19.728,  55.634,    0.000,   0.000,   0.000,   0.000
 25.3125, -332.265, 192.569,-114.392, 400.709,    5.458,  -2.949,  -6.583,   9.046,  -42.473, -27.990, -18.606,  54.163,    0.000,   0.000,   0.000,   0.000
 25.6250, -342.034, 201.139, -97.509, 408.598,    5.353,  -2.887,  -6.616,   8.987,  -41.673, -27.223, -17.517,  52.769,    0.000,   0.000,   0.000,   0.000
 25.9375, -350.395, 209.144, -81.060, 416.039,    5.245,  -2.823,  -6.644,   8.923,  -40.900, -26.524, -16.470,  51.455,    0.000,   0.000,   0.000,   0.000
 26.2500, -357.447, 216.557, -65.119, 422.973,    5.134,  -2.756,  -6.667,   8.855,  -40.158, -25.885, -15.472,  50.220,    0.000,   0.000,   0.000,   0.000
 26.5625, -363.293, 223.371, -49.765, 429.363,    5.022,  -2.687,  -6.685,   8.782,  -39.446, -25.305, -14.527,  49.065,    0.000,   0.000,   0.000,   0.000
 26.8750, -368.027, 229.594, -35.076, 435.186,    4.907,  -2.616,  -6.698,   8.706,  -38.765, -24.787, -13.632,  47.989,    0.000,   0.000,   0.000,   0.000
 27.1875, -371.736, 235.246, -21.115, 440.425,    4.792,  -2.544,  -6.706,   8.626,  -38.113, -24.338, -12.781,  46.992,    0.000,   0.000,   0.000,   0.000
 27.5000, -374.498, 240.356,  -7.933, 445.065,    4.675,  -2.469,  -6.711,   8.543,  -37.487, -23.967, -11.962,  46.074,    0.000,   0.000,   0.000,   0.000
 27.8125, -376.386, 244.950,   4.441, 449.096,    4.558,  -2.394,  -6.711,   8.458,  -36.884, -23.680, -11.159,  45.229,    0.000,   0.000,   0.000,   0.000
 28.1250, -377.470, 249.055,  15.995, 452.513,    4.440,  -2.317,  -6.708,   8.371,  -36.295, -23.478, -10.359,  44.451,    0.000,   0.000,   0.000,   0.000
 28.4375, -377.822, 252.695,  26.726, 455.323,    4.322,  -2.238,  -6.701,   8.282,  -35.713, -23.356,  -9.545,  43.727,    0.000,   0.000,   0.000,   0.000
 28.7500, -377.519, 255.889,  36.638, 457.539,    4.204,  -2.159,  -6.691,   8.192,  -35.130, -23.300,  -8.711,  43.045,    0.000,   0.000,   0.000,   0.000
 29.0625, -376.639, 258.658,  45.735, 459.187,    4.086,  -2.078,  -6.678,   8.100,  -34.539, -23.291,  -7.850,  42.391,    0.000,   0.000,   0.000,   0.000
 29.3750, -375.260, 261.021,  54.021, 460.294,    3.969,  -1.997,  -6.662,   8.008,  -33.937, -23.305,  -6.964,  41.753,    0.000,   0.000,   0.000,   0.000
 29.6875, -373.451, 262.996,  61.504, 460.885,    3.852,  -1.915,  -6.644,   7.915,  -33.325, -23.320,  -6.058,  41.122,    0.000,   0.000,   0.000,   0.000
 30.0000, -371.273, 264.599,  68.205, 460.986,    3.736,  -1.833,  -6.624,   7.822,  -32.707, -23.312,  -5.142,  40.492,    0.000,   0.000,   0.000,   0.000
 30.3125, -368.778, 265.841,  74.161, 460.617,    3.620,  -1.750,  -6.601,   7.729,  -32.091, -23.265,  -4.224,  39.861,    0.000,   0.000,   0.000,   0.000
 30.6250, -366.008, 266.736,  79.425, 459.802,    3.506,  -1.667,  -6.577,   7.637,  -31.482, -23.168,  -3.317,  39.229,    0.000,   0.000,   0.000,   0.000
 30.9375, -362.997, 267.299,  84.067, 458.566,    3.392,  -1.583,  -6.551,   7.545,  -30.885, -23.017,  -2.431,  38.595,    0.000,   0.000,   0.000,   0.000
 31.2500, -359.764, 267.560,  88.164, 456.937,    3.279,  -1.499,  -6.524,   7.454,  -30.302, -22.814,  -1.577,  37.963,    0.000,   0.000,   0.000,   0.000
 31.5625, -356.317, 267.556,  91.794, 454.944,    3.167,  -1.416,  -6.496,   7.365,  -29.733, -22.566,  -0.765,  37.334,    0.000,   0.000,   0.000,   0.000
 31.8750, -352.654, 267.329,  95.031, 452.615,    3.056,  -1.332,  -6.467,   7.276,  -29.176, -22.284,  -0.000,  36.712,    0.000,   0.000,   0.000,   0.000
 32.1875, -348.767, 266.922,  97.942, 449.976,    2.947,  -1.249,  -6.437,   7.189,  -28.631, -21.981,   0.715,  36.102,    0.000,   0.000,   0.000,   0.000
 32.5000, -344.654, 266.372, 100.582, 447.054,    2.838,  -1.166,  -6.406,   7.103,  -28.101, -21.668,   1.385,  35.511,    0.000,   0.000,   0.000,   0.000
 32.8125, -340.330, 265.706, 102.998, 443.883,    2.731,  -1.083,  -6.375,   7.019,  -27.589, -21.356,   2.018,  34.947,    0.000,   0.000,   0.000,   0.000
 33.1250, -335.827, 264.935, 105.234, 440.505,    2.625,  -1.000,  -6.342,   6.936,  -27.099, -21.054,   2.628,  34.417,    0.000,   0.000,   0.000,   0.000
 33.4375, -331.199, 264.062, 107.327, 436.968,    2.521,  -0.917,  -6.309,   6.855,  -26.634, -20.766,   3.231,  33.927,    0.000,   0.000,   0.000,   0.000
 33.7500, -326.515, 263.070, 109.322, 433.323,    2.418,  -0.835,  -6.275,   6.776,  -26.195, -20.495,   3.843,  33.481,    0.000,   0.000,   0.000,   0.000
 34.0625, -321.845, 261.933, 111.264, 429.620,    2.317,  -0.753,  -6.240,   6.699,  -25.780, -20.244,   4.472,  33.082,    0.000,   0.000,   0.000,   0.000
 34.3750, -317.257, 260.621, 113.202, 425.899,    2.217,  -0.671,  -6.205,   6.624,  -25.384, -20.015,   5.120,  32.728,    0.000,   0.000,   0.000,   0.000
 34.6875, -312.803, 259.098, 115.180, 422.189,    2.119,  -0.590,  -6.170,   6.550,  -25.002, -19.809,   5.781,  32.418,    0.000,   0.000,   0.000,   0.000
 35.0000, -308.516, 257.331, 117.236, 418.504,    2.022,  -0.509,  -6.134,   6.479,  -24.630, -19.630,   6.441,  32.147,    0.000,   0.000,   0.000,   0.000
 35.3125, -304.414, 255.292, 119.394, 414.846,    1.926,  -0.429,  -6.097,   6.409,  -24.263, -19.478,   7.085,  31.910,    0.000,   0.000,   0.000,   0.000
 35.6250, -300.499, 252.957, 121.661, 411.204,    1.832,  -0.350,  -6.060,   6.340,  -23.900, -19.354,   7.695,  31.702,    0.000,   0.000,   0.000,   0.000
 35.9375, -296.763, 250.311, 124.035, 407.564,    1.739,  -0.271,  -6.021,   6.273,  -23.540, -19.257,   8.257,  31.514,    0.000,   0.000,   0.000,   0.000
 36.2500, -293.189, 247.348, 126.504, 403.911,    1.647,  -0.193,  -5.982,   6.208,  -23.185, -19.186,   8.759,  31.343,    0.000,   0.000,   0.000,   0.000
 36.5625, -289.758, 244.070, 129.052, 400.231,    1.555,  -0.116,  -5.942,   6.143,  -22.835, -19.140,   9.197,  31.183,    0.000,   0.000,   0.000,   0.000
 36.8750, -286.449, 240.490, 131.661, 396.513,    1.465,  -0.040,  -5.901,   6.081,  -22.494, -19.116,   9.569,  31.032,    0.000,   0.000,   0.000,   0.000
 37.1875, -283.241, 236.623, 134.313, 392.754,    1.376,   0.034,  -5.860,   6.019,  -22.164, -19.112,   9.880,  30.889,    0.000,   0.000,   0.000,   0.000
 37.5000, -280.118, 232.491, 136.993, 388.954,    1.288,   0.107,  -5.817,   5.959,  -21.847, -19.124,  10.138,  30.754,    0.000,   0.000,   0.000,   0.000
 37.8125, -277.069, 228.116, 139.691, 385.121,    1.201,   0.179,  -5.774,   5.900,  -21.545, -19.144,  10.350,  30.624,    0.000,   0.000,   0.000,   0.000
 38.1250, -274.084, 223.523, 142.409, 381.268,    1.115,   0.250,  -5.730,   5.843,  -21.259, -19.163,  10.528,  30.496,    0.000,   0.000,   0.000,   0.000
 38.4375, -271.154, 218.737, 145.156, 377.413,    1.030,   0.319,  -5.685,   5.786,  -20.987, -19.171,  10.680,  30.365,    0.000,   0.000,   0.000,   0.000
 38.7500, -268.264, 213.781, 147.949, 373.573,    0.946,   0.387,  -5.639,   5.731,  -20.726, -19.156,  10.815,  30.224,    0.000,   0.000,   0.000,   0.000
 39.0625, -265.396, 208.675, 150.807, 369.760,    0.862,   0.453,  -5.592,   5.677,  -20.471, -19.111,  10.938,  30.066,    0.000,   0.000,   0.000,   0.000
 39.3750, -262.528, 203.434, 153.742, 365.982,    0.780,   0.517,  -5.545,   5.623,  -20.216, -19.031,  11.053,  29.883,    0.000,   0.000,   0.000,   0.000
 39.6875, -259.642, 198.068, 156.756, 362.240,    0.698,   0.580,  -5.497,   5.571,  -19.956, -18.915,  11.155,  29.672,    0.000,   0.000,   0.000,   0.000
 40.0000, -256.728, 192.584, 159.838, 358.534,    0.617,   0.641,  -5.447,   5.519,  -19.686, -18.763,  11.240,  29.426,    0.000,   0.000,   0.000,   0.000
 40.3125, -253.781, 186.988, 162.969, 354.863,    0.537,   0.700,  -5.397,   5.468,  -19.405, -18.581,  11.296,  29.145,    0.000,   0.000,   0.000,   0.000
 40.6250, -250.801, 181.283, 166.125, 351.229,    0.459,   0.758,  -5.345,   5.418,  -19.117, -18.373,  11.313,  28.827,    0.000,   0.000,   0.000,   0.000
 40.9375, -247.794, 175.474, 169.286, 347.636,    0.381,   0.813,  -5.293,   5.369,  -18.828, -18.147,  11.282,  28.480,    0.000,   0.000,   0.000,   0.000
 41.2500, -244.773, 169.567, 172.434, 344.094,    0.304,   0.867,  -5.239,   5.319,  -18.549, -17.913,  11.195,  28.111,    0.000,   0.000,   0.000,   0.000
 41.5625, -241.758, 163.576, 175.554, 340.622,    0.227,   0.920,  -5.185,   5.271,  -18.291, -17.679,  11.052,  27.735,    0.000,   0.000,   0.000,   0.000
 41.8750, -238.780, 157.521, 178.631, 337.250,    0.152,   0.970,  -5.130,   5.223,  -18.064, -17.456,  10.856,  27.366,    0.000,   0.000,   0.000,   0.000
 42.1875, -235.875, 151.432, 181.660, 334.020,    0.078,   1.018,  -5.073,   5.175,  -17.878, -17.255,  10.617,  27.020,    0.000,   0.000,   0.000,   0.000
 42.5000, -233.079, 145.349, 184.645, 330.977,    0.005,   1.064,  -5.016,   5.127,  -17.740, -17.082,  10.345,  26.712,    0.000,   0.000,   0.000,   0.000
 42.8125, -230.417, 139.308, 187.607, 328.170,   -0.067,   1.109,  -4.957,   5.080,  -17.652, -16.945,  10.054,  26.454,    0.000,   0.000,   0.000,   0.000
 43.1250, -227.898, 133.339, 190.582, 325.635,   -0.138,   1.151,  -4.898,   5.034,  -17.613, -16.847,   9.755,  26.253,    0.000,   0.000,   0.000,   0.000
 43.4375, -225.510, 127.454, 193.612, 323.396,   -0.209,   1.192,  -4.838,   4.987,  -17.617, -16.786,   9.461,  26.108,    0.000,   0.000,   0.000,   0.000
 43.7500, -223.222, 121.649, 196.727, 321.447,   -0.279,   1.230,  -4.778,   4.942,  -17.652, -16.753,   9.183,  26.011,    0.000,   0.000,   0.000,   0.000
 44.0625, -220.980, 115.906, 199.928, 319.746,   -0.348,   1.267,  -4.717,   4.897,  -17.702, -16.732,   8.932,  25.944,    0.000,   0.000,   0.000,   0.000
 44.3750, -218.699, 110.197, 203.157, 318.191,   -0.416,   1.303,  -4.655,   4.852,  -17.744, -16.699,   8.718,  25.879,    0.000,   0.000,   0.000,   0.000
 44.6875, -216.252, 104.487, 206.275, 316.594,   -0.483,   1.336,  -4.592,   4.807,  -17.754, -16.622,   8.548,  25.779,    0.000,   0.000,   0.000,   0.000
 45.0000, -213.453,  98.742, 209.042, 314.660,   -0.549,   1.368,  -4.529,   4.763,  -17.709, -16.465,   8.427,  25.607,    0.000,   0.000,   0.000,   0.000
 45.3125, -210.051,  92.920, 211.118, 311.972,   -0.615,   1.398,  -4.464,   4.718,  -17.586, -16.188,   8.355,  25.321,    0.000,   0.000,   0.000,   0.000
 45.6250, -205.734,  86.980, 212.069, 308.002,   -0.679,   1.426,  -4.399,   4.674,  -17.370, -15.757,   8.333,  24.889,    0.000,   0.000,   0.000,   0.000
 45.9375, -200.154,  80.880, 211.405, 302.151,   -0.743,   1.452,  -4.332,   4.629,  -17.053, -15.143,   8.358,  24.289,    0.000,   0.000,   0.000,   0.000
 46.2500, -192.971,  74.586, 208.635, 293.818,   -0.806,   1.477,  -4.265,   4.585,  -16.634, -14.334,   8.425,  23.519,    0.000,   0.000,   0.000,   0.000
 46.5625, -183.913,  68.088, 203.335, 282.498,   -0.867,   1.500,  -4.198,   4.542,  -16.125, -13.336,   8.529,  22.597,    0.000,   0.000,   0.000,   0.000
 46.8750, -172.857,  61.410, 195.246, 267.903,   -0.926,   1.521,  -4.132,   4.499,  -15.549, -12.178,   8.659,  21.565,    0.000,   0.000,   0.000,   0.000
