"T.ms","PAA.X.radsec^2","PAA.Y.radsec^2","PAA.Z.radsec^2","PAA.R.radsec^2","PAV.X.radsec","PAV.Y.radsec","PAV.Z.radsec","PAV.R.radsec","PLA.X.msec^2","PLA.Y.msec^2","PLA.Z.msec^2","PLA.R.msec^2","PLV.X.msec","PLV.Y.msec","PLV.Z.msec","PLV.R.msec"
  3.4375,   86.769,-132.723,  20.511, 159.890,    1.905,  -3.762,   1.335,   4.423,  -14.292, -30.354,  -6.420,  34.159,    0.000,   0.000,   0.000,   0.000
  3.7500,   89.474,-135.463,  19.462, 163.507,    1.932,  -3.804,   1.341,   4.472,  -14.812, -30.904,  -6.930,  34.964,    0.000,   0.000,   0.000,   0.000
  4.0625,   92.004,-137.910,  18.426, 166.804,    1.961,  -3.846,   1.347,   4.522,  -15.383, -31.490,  -7.436,  35.827,    0.000,   0.000,   0.000,   0.000
  4.3750,   94.593,-140.295,  17.524, 170.110,    1.990,  -3.889,   1.352,   4.573,  -15.990, -32.112,  -7.958,  36.745,    0.000,   0.000,   0.000,   0.000
  4.6875,   97.464,-142.809,  16.843, 173.717,    2.019,  -3.933,   1.357,   4.624,  -16.624, -32.769,  -8.516,  37.718,    0.000,   0.000,   0.000,   0.000
  5.0000,  100.823,-145.604,  16.440, 177.865,    2.050,  -3.977,   1.362,   4.677,  -17.282, -33.465,  -9.130,  38.755,    0.000,   0.000,   0.000,   0.000
  5.3125,  104.852,-148.790,  16.338, 182.755,    2.082,  -4.023,   1.367,   4.731,  -17.963, -34.211,  -9.811,  39.866,    0.000,   0.000,   0.000,   0.000
  5.6250,  109.720,-152.443,  16.532, 188.549,    2.115,  -4.069,   1.372,   4.787,  -18.671, -35.019, -10.569,  41.069,    0.000,   0.000,   0.000,   0.000
  5.9375,  115.597,-156.604,  17.009, 195.389,    2.151,  -4.117,   1.377,   4.845,  -19.411, -35.908, -11.407,  42.383,    0.000,   0.000,   0.000,   0.000
  6.2500,  122.674,-161.284,  17.744, 203.411,    2.189,  -4.167,   1.382,   4.905,  -20.186, -36.902, -12.326,  43.831,    0.000,   0.000,   0.000,   0.000
  6.5625,  131.171,-166.464,  18.714, 212.758,    2.229,  -4.218,   1.388,   4.968,  -20.999, -38.030, -13.324,  45.439,    0.000,   0.000,   0.000,   0.000
  6.8750,  141.336,-172.101,  19.886, 223.584,    2.271,  -4.270,   1.393,   5.033,  -21.850, -39.323, -14.397,  47.234,    0.000,   0.000,   0.000,   0.000
  7.1875,  153.432,-178.127,  21.203, 236.052,    2.317,  -4.325,   1.399,   5.102,  -22.739, -40.816, -15.544,  49.241,    0.000,   0.000,   0.000,   0.000
  7.5000,  167.701,-184.457,  22.572, 250.314,    2.366,  -4.381,   1.405,   5.174,  -23.668, -42.538, -16.764,  51.485,    0.000,   0.000,   0.000,   0.000
  7.8125,  184.316,-190.988,  23.838, 266.490,    2.419,  -4.440,   1.411,   5.249,  -24.639, -44.514, -18.056,  53.987,    0.000,   0.000,   0.000,   0.000
  8.1250,  203.340,-197.609,  24.777, 284.624,    2.477,  -4.500,   1.418,   5.329,  -25.659, -46.755, -19.424,  56.760,    0.000,   0.000,   0.000,   0.000
  8.4375,  224.676,-204.206,  25.095, 304.646,    2.542,  -4.563,   1.425,   5.414,  -26.732, -49.265, -20.874,  59.811,    0.000,   0.000,   0.000,   0.000
  8.7500,  248.045,-210.660,  24.437, 326.345,    2.613,  -4.628,   1.433,   5.505,  -27.867, -52.031, -22.413,  63.136,    0.000,   0.000,   0.000,   0.000
  9.0625,  272.981,-216.858,  22.418, 349.354,    2.692,  -4.695,   1.440,   5.601,  -29.069, -55.031, -24.048,  66.721,    0.000,   0.000,   0.000,   0.000
  9.3750,  298.848,-222.691,  18.649, 373.161,    2.780,  -4.764,   1.447,   5.703,  -30.342, -58.235, -25.789,  70.549,    0.000,   0.000,   0.000,   0.000
  9.6875,  324.881,-228.062,  12.771, 397.143,    2.877,  -4.835,   1.453,   5.811,  -31.691, -61.610, -27.641,  74.593,    0.000,   0.000,   0.000,   0.000
 10.0000,  350.235,-232.892,   4.478, 420.623,    2.983,  -4.907,   1.457,   5.924,  -33.116, -65.118, -29.606,  78.826,    0.000,   0.000,   0.000,   0.000
 10.3125,  374.060,-237.121,  -6.463, 442.933,    3.097,  -4.981,   1.458,   6.044,  -34.617, -68.727, -31.685,  83.220,    0.000,   0.000,   0.000,   0.000
 10.6250,  395.566,-240.712, -20.198, 463.490,    3.220,  -5.056,   1.455,   6.168,  -36.191, -72.405, -33.870,  87.747,    0.000,   0.000,   0.000,   0.000
 10.9375,  414.091,-243.648, -36.791, 481.860,    3.349,  -5.131,   1.447,   6.296,  -37.832, -76.130, -36.151,  92.380,   -0.012,  -0.023,  -0.011,   0.028
 11.2500,  429.152,-245.919, -56.224, 497.804,    3.484,  -5.208,   1.433,   6.427,  -39.533, -79.880, -38.508,  97.091,   -0.024,  -0.048,  -0.023,   0.058
 11.5625,  440.472,-247.514, -78.413, 511.300,    3.622,  -5.284,   1.413,   6.561,  -41.285, -83.639, -40.913, 101.852,   -0.036,  -0.073,  -0.035,   0.089
 11.8750,  447.980,-248.401,-103.214, 522.535,    3.763,  -5.362,   1.385,   6.695,  -43.083, -87.389, -43.331, 106.633,   -0.049,  -0.100,  -0.048,   0.121
 12.1875,  451.792,-248.523,-130.424, 531.874,    3.906,  -5.439,   1.350,   6.831,  -44.925, -91.110, -45.724, 111.400,   -0.063,  -0.128,  -0.062,   0.155
 12.5000,  452.177,-247.789,-159.769, 539.805,    4.048,  -5.516,   1.306,   6.966,  -46.817, -94.778, -48.047, 116.117,   -0.078,  -0.157,  -0.077,   0.191
 12.8125,  449.516,-246.070,-190.886, 546.857,    4.190,  -5.593,   1.253,   7.099,  -48.768, -98.362, -50.257, 120.745,   -0.092,  -0.187,  -0.092,   0.228
 13.1250,  444.255,-243.207,-223.310, 553.516,    4.329,  -5.669,   1.189,   7.231,  -50.796,-101.830, -52.313, 125.245,   -0.108,  -0.218,  -0.108,   0.266
 13.4375,  436.848,-239.019,-256.467, 560.126,    4.466,  -5.744,   1.115,   7.361,  -52.916,-105.144, -54.177, 129.578,   -0.124,  -0.251,  -0.125,   0.306
 13.7500,  427.691,-233.316,-289.694, 566.814,    4.599,  -5.818,   1.030,   7.488,  -55.143,-108.269, -55.816, 133.710,   -0.141,  -0.284,  -0.142,   0.347
 14.0625,  417.058,-225.920,-322.275, 573.444,    4.728,  -5.891,   0.935,   7.611,  -57.483,-111.169, -57.206, 137.606,   -0.159,  -0.318,  -0.160,   0.390
 14.3750,  405.033,-216.679,-353.490, 579.618,    4.853,  -5.961,   0.828,   7.731,  -59.931,-113.814, -58.335, 141.238,   -0.177,  -0.353,  -0.178,   0.433
 14.6875,  391.466,-205.485,-382.676, 584.731,    4.975,  -6.027,   0.711,   7.847,  -62.466,-116.172, -59.201, 144.578,   -0.196,  -0.389,  -0.196,   0.478
 15.0000,  375.961,-192.285,-409.271, 588.067,    5.092,  -6.090,   0.585,   7.960,  -65.054,-118.210, -59.814, 147.592,   -0.216,  -0.426,  -0.215,   0.524
 15.3125,  357.905,-177.089,-432.850, 588.910,    5.205,  -6.149,   0.452,   8.069,  -67.646,-119.893, -60.195, 150.245,   -0.237,  -0.463,  -0.233,   0.570
 15.6250,  336.526,-159.976,-453.141, 586.667,    5.314,  -6.202,   0.311,   8.173,  -70.182,-121.180, -60.367, 152.494,   -0.258,  -0.501,  -0.252,   0.617
 15.9375,  310.997,-141.083,-470.011, 580.976,    5.416,  -6.250,   0.166,   8.272,  -72.593,-122.032, -60.357, 154.287,   -0.281,  -0.539,  -0.271,   0.665
 16.2500,  280.544,-120.609,-483.441, 571.810,    5.512,  -6.292,   0.016,   8.365,  -74.804,-122.412, -60.188, 155.573,   -0.304,  -0.577,  -0.290,   0.714
 16.5625,  244.560, -98.796,-493.497, 559.561,    5.598,  -6.326,  -0.137,   8.449,  -76.745,-122.288, -59.877, 156.298,   -0.327,  -0.615,  -0.309,   0.762
 16.8750,  202.686, -75.926,-500.302, 545.113,    5.672,  -6.354,  -0.293,   8.522,  -78.347,-121.641, -59.431, 156.419,   -0.352,  -0.653,  -0.327,   0.811
 17.1875,  154.858, -52.305,-504.034, 529.875,    5.732,  -6.374,  -0.451,   8.584,  -79.560,-120.468, -58.851, 155.903,   -0.376,  -0.691,  -0.346,   0.860
 17.5000,  101.318, -28.255,-504.918, 515.757,    5.775,  -6.387,  -0.609,   8.632,  -80.347,-118.778, -58.125, 154.733,   -0.401,  -0.729,  -0.364,   0.908
 17.8125,   42.597,  -4.099,-503.224, 505.040,    5.801,  -6.392,  -0.767,   8.666,  -80.696,-116.597, -57.238, 152.915,   -0.426,  -0.765,  -0.382,   0.956
 18.1250,  -20.514,  19.841,-499.262, 500.077,    5.807,  -6.389,  -0.924,   8.683,  -80.617,-113.966, -56.172, 150.474,   -0.452,  -0.801,  -0.400,   1.003
 18.4375,  -87.014,  43.259,-493.359, 502.838,    5.792,  -6.379,  -1.079,   8.683,  -80.142,-110.934, -54.912, 147.460,   -0.477,  -0.837,  -0.417,   1.049
 18.7500, -155.734,  65.864,-485.838, 514.422,    5.755,  -6.361,  -1.231,   8.666,  -79.318,-107.563, -53.454, 143.939,   -0.502,  -0.871,  -0.434,   1.095
 19.0625, -225.404,  87.392,-476.993, 534.759,    5.695,  -6.337,  -1.381,   8.632,  -78.208,-103.921, -51.800, 139.997,   -0.526,  -0.904,  -0.451,   1.139
 19.3750, -294.719, 107.614,-467.073, 562.670,    5.613,  -6.306,  -1.528,   8.580,  -76.878,-100.078, -49.963, 135.728,   -0.551,  -0.936,  -0.466,   1.182
 19.6875, -362.402, 126.340,-456.276, 596.226,    5.509,  -6.269,  -1.672,   8.511,  -75.396, -96.103, -47.964, 131.229,   -0.574,  -0.966,  -0.482,   1.223
 20.0000, -427.273, 143.433,-444.747, 633.194,    5.383,  -6.226,  -1.812,   8.428,  -73.826, -92.062, -45.824, 126.592,   -0.598,  -0.996,  -0.496,   1.263
 20.3125, -488.293, 158.807,-432.577, 671.396,    5.238,  -6.178,  -1.948,   8.330,  -72.223, -88.010, -43.564, 121.901,   -0.620,  -1.024,  -0.510,   1.301
 20.6250, -544.606, 172.428,-419.810, 708.920,    5.073,  -6.125,  -2.081,   8.221,  -70.635, -83.993, -41.200, 117.224,   -0.643,  -1.051,  -0.524,   1.338
 20.9375, -595.558, 184.314,-406.448, 744.219,    4.892,  -6.069,  -2.210,   8.103,  -69.100, -80.044, -38.743, 112.618,   -0.665,  -1.076,  -0.536,   1.374
 21.2500, -640.711, 194.525,-392.464, 776.130,    4.696,  -6.009,  -2.335,   7.976,  -67.648, -76.185, -36.201, 108.124,   -0.686,  -1.101,  -0.548,   1.408
 21.5625, -679.835, 203.155,-377.815, 803.861,    4.488,  -5.947,  -2.455,   7.844,  -66.296, -72.428, -33.576, 103.770,   -0.707,  -1.124,  -0.559,   1.441
 21.8750, -712.899, 210.318,-362.459, 826.944,    4.268,  -5.882,  -2.571,   7.709,  -65.056, -68.777, -30.873,  99.577,   -0.727,  -1.146,  -0.569,   1.472
 22.1875, -740.043, 216.138,-346.368, 845.192,    4.039,  -5.816,  -2.682,   7.572,  -63.930, -65.231, -28.095,  95.559,   -0.748,  -1.167,  -0.578,   1.502
 22.5000, -761.544, 220.741,-329.534, 858.643,    3.803,  -5.748,  -2.788,   7.435,  -62.920, -61.783, -25.251,  91.726,   -0.767,  -1.187,  -0.586,   1.530
 22.8125, -777.785, 224.249,-311.981, 867.508,    3.562,  -5.678,  -2.889,   7.299,  -62.024, -58.428, -22.353,  88.093,   -0.787,  -1.206,  -0.594,   1.557
 23.1250, -789.220, 226.787,-293.761, 872.122,    3.317,  -5.607,  -2.984,   7.166,  -61.241, -55.159, -19.422,  84.677,    0.000,   0.000,   0.000,   0.000
 23.4375, -796.343, 228.491,-274.962, 872.911,    3.069,  -5.536,  -3.073,   7.036,  -60.573, -51.976, -16.483,  81.500,    0.000,   0.000,   0.000,   0.000
 23.7500, -799.664, 229.510,-255.701, 870.357,    2.819,  -5.464,  -3.156,   6.911,  -60.019, -48.880, -13.565,  78.585,    0.000,   0.000,   0.000,   0.000
 24.0625, -799.699, 230.009,-236.111, 864.969,    2.570,  -5.392,  -3.233,   6.792,  -59.576, -45.881, -10.700,  75.953,    0.000,   0.000,   0.000,   0.000
 24.3750, -796.950, 230.165,-216.336, 857.267,    2.320,  -5.320,  -3.304,   6.679,  -59.238, -42.988,  -7.916,  73.619,    0.000,   0.000,   0.000,   0.000
 24.6875, -791.903, 230.159,-196.513, 847.762,    2.072,  -5.249,  -3.368,   6.572,  -58.989, -40.217,  -5.235,  71.585,    0.000,   0.000,   0.000,   0.000
 25.0000, -785.016, 230.162,-176.770, 836.942,    1.827,  -5.177,  -3.426,   6.471,  -58.807, -37.581,  -2.671,  69.841,    0.000,   0.000,   0.000,   0.000
 25.3125, -776.713, 230.325,-157.224, 825.259,    1.583,  -5.105,  -3.478,   6.377,  -58.664, -35.095,  -0.229,  68.361,    0.000,   0.000,   0.000,   0.000
 25.6250, -767.371, 230.773,-137.989, 813.115,    1.343,  -5.034,  -3.525,   6.290,  -58.525, -32.771,   2.094,  67.108,    0.000,   0.000,   0.000,   0.000
 25.9375, -757.306, 231.600,-119.183, 800.847,    1.105,  -4.962,  -3.565,   6.209,  -58.354, -30.618,   4.308,  66.040,    0.000,   0.000,   0.000,   0.000
 26.2500, -746.775, 232.866,-100.938, 788.725,    0.871,  -4.890,  -3.600,   6.134,  -58.118, -28.641,   6.422,  65.109,    0.000,   0.000,   0.000,   0.000
 26.5625, -735.969, 234.604, -83.400, 776.946,    0.640,  -4.817,  -3.628,   6.065,  -57.788, -26.841,   8.446,  64.274,    0.000,   0.000,   0.000,   0.000
 26.8750, -725.028, 236.821, -66.714, 765.637,    0.412,  -4.744,  -3.652,   6.000,  -57.347, -25.217,  10.387,  63.501,    0.000,   0.000,   0.000,   0.000
 27.1875, -714.041, 239.503, -51.017, 754.864,    0.188,  -4.669,  -3.669,   5.942,  -56.787, -23.761,  12.244,  62.763,    0.000,   0.000,   0.000,   0.000
 27.5000, -703.059, 242.621, -36.411, 744.636,   -0.033,  -4.594,  -3.682,   5.888,  -56.111, -22.464,  14.013,  62.044,    0.000,   0.000,   0.000,   0.000
 27.8125, -692.101, 246.132, -22.952, 734.923,   -0.251,  -4.518,  -3.691,   5.839,  -55.329, -21.314,  15.685,  61.332,    0.000,   0.000,   0.000,   0.000
 28.1250, -681.157, 249.986, -10.634, 725.660,   -0.465,  -4.441,  -3.695,   5.796,  -54.458, -20.297,  17.248,  60.623,    0.000,   0.000,   0.000,   0.000
 28.4375, -670.193, 254.123,   0.608, 716.755,   -0.676,  -4.362,  -3.696,   5.757,  -53.520, -19.398,  18.688,  59.916,    0.000,   0.000,   0.000,   0.000
 28.7500, -659.143, 258.472,  10.897, 708.093,   -0.883,  -4.282,  -3.694,   5.723,  -52.541, -18.607,  19.993,  59.215,    0.000,   0.000,   0.000,   0.000
 29.0625, -647.912, 262.957,  20.401, 699.537,   -1.087,  -4.201,  -3.689,   5.695,  -51.542, -17.914,  21.149,  58.522,    0.000,   0.000,   0.000,   0.000
 29.3750, -636.380, 267.490,  29.313, 690.934,   -1.288,  -4.118,  -3.681,   5.671,  -50.548, -17.313,  22.151,  57.840,    0.000,   0.000,   0.000,   0.000
 29.6875, -624.419, 271.978,  37.831, 682.131,   -1.485,  -4.033,  -3.671,   5.652,  -49.575, -16.800,  22.997,  57.173,    0.000,   0.000,   0.000,   0.000
 30.0000, -611.908, 276.322,  46.134, 672.989,   -1.679,  -3.948,  -3.658,   5.638,  -48.637, -16.375,  23.691,  56.524,    0.000,   0.000,   0.000,   0.000
 30.3125, -598.757, 280.418,  54.364, 663.400,   -1.869,  -3.861,  -3.643,   5.628,  -47.744, -16.035,  24.243,  55.896,    0.000,   0.000,   0.000,   0.000
 30.6250, -584.915, 284.165,  62.619, 653.296,   -2.054,  -3.772,  -3.626,   5.621,  -46.900, -15.778,  24.671,  55.292,    0.000,   0.000,   0.000,   0.000
 30.9375, -570.380, 287.472,  70.944, 642.655,   -2.235,  -3.683,  -3.605,   5.618,  -46.110, -15.599,  24.990,  54.717,    0.000,   0.000,   0.000,   0.000
 31.2500, -555.198, 290.268,  79.338, 631.502,   -2.412,  -3.592,  -3.582,   5.617,  -45.374, -15.489,  25.221,  54.174,    0.000,   0.000,   0.000,   0.000
 31.5625, -539.460, 292.511,  87.763, 619.905,   -2.583,  -3.501,  -3.556,   5.619,  -44.693, -15.436,  25.378,  53.664,    0.000,   0.000,   0.000,   0.000
 31.8750, -523.299, 294.189,  96.156, 607.976,   -2.750,  -3.408,  -3.528,   5.623,  -44.067, -15.424,  25.473,  53.186,    0.000,   0.000,   0.000,   0.000
 32.1875, -506.869, 295.323, 104.435, 595.851,   -2.911,  -3.316,  -3.496,   5.630,  -43.491, -15.435,  25.513,  52.732,    0.000,   0.000,   0.000,   0.000
 32.5000, -490.336, 295.959, 112.517, 583.679,   -3.066,  -3.223,  -3.462,   5.637,  -42.959, -15.453,  25.499,  52.292,    0.000,   0.000,   0.000,   0.000
 32.8125, -473.858, 296.163, 120.322, 571.604,   -3.216,  -3.131,  -3.426,   5.647,  -42.457, -15.466,  25.429,  51.850,    0.000,   0.000,   0.000,   0.000
 33.1250, -457.566, 296.008, 127.783, 559.746,   -3.361,  -3.038,  -3.387,   5.657,  -41.972, -15.465,  25.301,  51.391,    0.000,   0.000,   0.000,   0.000
 33.4375, -441.554, 295.563, 134.848, 548.190,   -3.501,  -2.946,  -3.345,   5.669,  -41.489, -15.448,  25.109,  50.896,    0.000,   0.000,   0.000,   0.000
 33.7500, -425.882, 294.886, 141.480, 536.982,   -3.637,  -2.854,  -3.302,   5.681,  -40.993, -15.412,  24.852,  50.354,    0.000,   0.000,   0.000,   0.000
 34.0625, -410.573, 294.013, 147.660, 526.135,   -3.767,  -2.762,  -3.257,   5.695,  -40.477, -15.358,  24.528,  49.758,    0.000,   0.000,   0.000,   0.000
 34.3750, -395.631, 292.968, 153.375, 515.634,   -3.893,  -2.671,  -3.210,   5.709,  -39.938, -15.288,  24.141,  49.108,    0.000,   0.000,   0.000,   0.000
 34.6875, -381.043, 291.762, 158.624, 505.451,   -4.014,  -2.579,  -3.161,   5.724,  -39.380, -15.204,  23.699,  48.411,    0.000,   0.000,   0.000,   0.000
 35.0000, -366.795, 290.404, 163.410, 495.556,   -4.131,  -2.488,  -3.110,   5.739,  -38.807, -15.106,  23.213,  47.676,    0.000,   0.000,   0.000,   0.000
 35.3125, -352.866, 288.908, 167.747, 485.923,   -4.243,  -2.398,  -3.058,   5.754,  -38.223, -14.997,  22.699,  46.916,    0.000,   0.000,   0.000,   0.000
 35.6250, -339.234, 287.292, 171.662, 476.534,   -4.352,  -2.308,  -3.005,   5.770,  -37.630, -14.883,  22.171,  46.142,    0.000,   0.000,   0.000,   0.000
 35.9375, -325.877, 285.575, 175.194, 467.377,   -4.455,  -2.218,  -2.951,   5.786,  -37.028, -14.770,  21.644,  45.362,    0.000,   0.000,   0.000,   0.000
 36.2500, -312.769, 283.774, 178.394, 458.450,   -4.555,  -2.129,  -2.896,   5.803,  -36.417, -14.665,  21.130,  44.584,    0.000,   0.000,   0.000,   0.000
 36.5625, -299.889, 281.895, 181.316, 449.748,   -4.651,  -2.041,  -2.840,   5.819,  -35.792, -14.575,  20.640,  43.812,    0.000,   0.000,   0.000,   0.000
 36.8750, -287.223, 279.934, 184.008, 441.269,   -4.743,  -1.954,  -2.783,   5.836,  -35.152, -14.504,  20.179,  43.049,    0.000,   0.000,   0.000,   0.000
 37.1875, -274.766, 277.874, 186.508, 433.008,   -4.831,  -1.867,  -2.725,   5.852,  -34.498, -14.453,  19.752,  42.298,    0.000,   0.000,   0.000,   0.000
 37.5000, -262.525, 275.691, 188.837, 424.952,   -4.915,  -1.780,  -2.667,   5.868,  -33.831, -14.422,  19.362,  41.562,    0.000,   0.000,   0.000,   0.000
 37.8125, -250.512, 273.355, 191.005, 417.087,   -4.995,  -1.694,  -2.607,   5.884,  -33.156, -14.410,  19.008,  40.844,    0.000,   0.000,   0.000,   0.000
 38.1250, -238.742, 270.841, 193.005, 409.394,   -5.071,  -1.609,  -2.547,   5.899,  -32.480, -14.414,  18.686,  40.148,    0.000,   0.000,   0.000,   0.000
 38.4375, -227.225, 268.140, 194.823, 401.853,   -5.144,  -1.524,  -2.487,   5.914,  -31.811, -14.435,  18.390,  39.478,    0.000,   0.000,   0.000,   0.000
 38.7500, -215.958, 265.258, 196.438, 394.446,   -5.213,  -1.441,  -2.426,   5.928,  -31.158, -14.472,  18.112,  38.837,    0.000,   0.000,   0.000,   0.000
 39.0625, -204.931, 262.218, 197.825, 387.156,   -5.279,  -1.358,  -2.364,   5.941,  -30.527, -14.524,  17.842,  38.225,    0.000,   0.000,   0.000,   0.000
 39.3750, -194.122, 259.051, 198.959, 379.967,   -5.341,  -1.277,  -2.302,   5.955,  -29.921, -14.590,  17.574,  37.643,    0.000,   0.000,   0.000,   0.000
 39.6875, -183.506, 255.778, 199.816, 372.858,   -5.400,  -1.197,  -2.240,   5.968,  -29.341, -14.670,  17.299,  37.086,    0.000,   0.000,   0.000,   0.000
 40.0000, -173.058, 252.409, 200.380, 365.802,   -5.456,  -1.118,  -2.177,   5.980,  -28.783, -14.762,  17.016,  36.550,    0.000,   0.000,   0.000,   0.000
 40.3125, -162.759, 248.936, 200.647, 358.774,   -5.509,  -1.040,  -2.114,   5.991,  -28.243, -14.860,  16.722,  36.030,    0.000,   0.000,   0.000,   0.000
 40.6250, -152.592, 245.334, 200.627, 351.744,   -5.558,  -0.962,  -2.051,   6.002,  -27.714, -14.959,  16.418,  35.516,    0.000,   0.000,   0.000,   0.000
 40.9375, -142.538, 241.570, 200.346, 344.691,   -5.604,  -0.886,  -1.988,   6.012,  -27.189, -15.051,  16.106,  35.002,    0.000,   0.000,   0.000,   0.000
 41.2500, -132.578, 237.608, 199.849, 337.601,   -5.647,  -0.811,  -1.925,   6.021,  -26.662, -15.126,  15.787,  34.480,    0.000,   0.000,   0.000,   0.000
 41.5625, -122.685, 233.419, 199.208, 330.484,   -5.687,  -0.738,  -1.863,   6.029,  -26.132, -15.178,  15.461,  33.945,    0.000,   0.000,   0.000,   0.000
 41.8750, -112.836, 228.982, 198.519, 323.380,   -5.724,  -0.665,  -1.800,   6.037,  -25.600, -15.203,  15.129,  33.397,    0.000,   0.000,   0.000,   0.000
 42.1875, -103.017, 224.294, 197.904, 316.364,   -5.758,  -0.594,  -1.738,   6.043,  -25.073, -15.208,  14.790,  32.844,    0.000,   0.000,   0.000,   0.000
 42.5000,  -93.226, 219.362, 197.497, 309.542,   -5.788,  -0.525,  -1.677,   6.049,  -24.561, -15.208,  14.446,  32.299,    0.000,   0.000,   0.000,   0.000
 42.8125,  -83.475, 214.208, 197.429, 303.036,   -5.816,  -0.457,  -1.615,   6.053,  -24.074, -15.226,  14.097,  31.783,    0.000,   0.000,   0.000,   0.000
 43.1250,  -73.781, 208.853, 197.813, 296.973,   -5.840,  -0.391,  -1.554,   6.056,  -23.625, -15.291,  13.746,  31.319,    0.000,   0.000,   0.000,   0.000
 43.4375,  -64.161, 203.315, 198.734, 291.460,   -5.862,  -0.327,  -1.493,   6.058,  -23.222, -15.427,  13.395,  30.930,    0.000,   0.000,   0.000,   0.000
 43.7500,  -54.622, 197.600, 200.227, 286.566,   -5.880,  -0.264,  -1.431,   6.058,  -22.871, -15.654,  13.045,  30.632,    0.000,   0.000,   0.000,   0.000
 44.0625,  -45.168, 191.691, 202.274, 282.312,   -5.896,  -0.204,  -1.369,   6.056,  -22.575, -15.972,  12.692,  30.427,    0.000,   0.000,   0.000,   0.000
 44.3750,  -35.810, 185.548, 204.779, 278.648,   -5.909,  -0.145,  -1.307,   6.054,  -22.327, -16.369,  12.328,  30.306,    0.000,   0.000,   0.000,   0.000
 44.6875,  -26.577, 179.103, 207.560, 275.437,   -5.919,  -0.089,  -1.244,   6.049,  -22.116, -16.813,  11.946,  30.241,    0.000,   0.000,   0.000,   0.000
 45.0000,  -17.536, 172.267, 210.336, 272.442,   -5.927,  -0.034,  -1.180,   6.043,  -21.927, -17.259,  11.532,  30.193,    0.000,   0.000,   0.000,   0.000
 45.3125,   -8.796, 164.931, 212.719, 269.313,   -5.932,   0.019,  -1.115,   6.036,  -21.738, -17.654,  11.079,  30.116,    0.000,   0.000,   0.000,   0.000
 45.6250,   -0.511, 156.980, 214.230, 265.589,   -5.934,   0.069,  -1.049,   6.026,  -21.532, -17.947,  10.577,  29.960,    0.000,   0.000,   0.000,   0.000
 45.9375,    7.122, 148.304, 214.316, 260.722,   -5.933,   0.117,  -0.982,   6.015,  -21.291, -18.095,  10.025,  29.686,    0.000,   0.000,   0.000,   0.000
 46.2500,   13.882, 138.818, 212.402, 254.121,   -5.929,   0.163,  -0.914,   6.002,  -21.007, -18.070,   9.426,  29.269,    0.000,   0.000,   0.000,   0.000
 46.5625,   19.551, 128.492, 207.961, 245.235,   -5.923,   0.206,  -0.846,   5.987,  -20.676, -17.864,   8.790,  28.703,    0.000,   0.000,   0.000,   0.000
 46.8750,   23.939, 117.382, 200.623, 233.669,   -5.915,   0.246,  -0.778,   5.971,  -20.303, -17.489,   8.136,  28.005,    0.000,   0.000,   0.000,   0.000
